id,date_value,hour_value,mmYYYY_value
10681,21-Mar-2013,0,03/2013
10682,21-Mar-2013,1,03/2013
10683,21-Mar-2013,2,03/2013
10684,21-Mar-2013,3,03/2013
10685,21-Mar-2013,4,03/2013
10686,21-Mar-2013,5,03/2013
10687,21-Mar-2013,6,03/2013
10688,21-Mar-2013,7,03/2013
10689,21-Mar-2013,8,03/2013
10690,21-Mar-2013,9,03/2013
10691,21-Mar-2013,10,03/2013
10692,21-Mar-2013,11,03/2013
10693,21-Mar-2013,12,03/2013
10694,21-Mar-2013,13,03/2013
10695,21-Mar-2013,14,03/2013
10696,21-Mar-2013,15,03/2013
10697,21-Mar-2013,16,03/2013
10698,21-Mar-2013,17,03/2013
10699,21-Mar-2013,18,03/2013
10700,21-Mar-2013,19,03/2013
10701,21-Mar-2013,20,03/2013
10702,21-Mar-2013,21,03/2013
10703,21-Mar-2013,22,03/2013
10704,21-Mar-2013,23,03/2013
10705,22-Mar-2013,0,03/2013
10706,22-Mar-2013,1,03/2013
10707,22-Mar-2013,2,03/2013
10708,22-Mar-2013,3,03/2013
10709,22-Mar-2013,4,03/2013
10710,22-Mar-2013,5,03/2013
10711,22-Mar-2013,6,03/2013
10712,22-Mar-2013,7,03/2013
10713,22-Mar-2013,8,03/2013
10714,22-Mar-2013,9,03/2013
10715,22-Mar-2013,10,03/2013
10716,22-Mar-2013,11,03/2013
10717,22-Mar-2013,12,03/2013
10718,22-Mar-2013,13,03/2013
10719,22-Mar-2013,14,03/2013
10720,22-Mar-2013,15,03/2013
10721,22-Mar-2013,16,03/2013
10722,22-Mar-2013,17,03/2013
10723,22-Mar-2013,18,03/2013
10724,22-Mar-2013,19,03/2013
10725,22-Mar-2013,20,03/2013
10726,22-Mar-2013,21,03/2013
10727,22-Mar-2013,22,03/2013
10728,22-Mar-2013,23,03/2013
10729,23-Mar-2013,0,03/2013
10730,23-Mar-2013,1,03/2013
10731,23-Mar-2013,2,03/2013
10732,23-Mar-2013,3,03/2013
10733,23-Mar-2013,4,03/2013
10734,23-Mar-2013,5,03/2013
10735,23-Mar-2013,6,03/2013
10736,23-Mar-2013,7,03/2013
10737,23-Mar-2013,8,03/2013
10738,23-Mar-2013,9,03/2013
10739,23-Mar-2013,10,03/2013
10740,23-Mar-2013,11,03/2013
10741,23-Mar-2013,12,03/2013
10742,23-Mar-2013,13,03/2013
10743,23-Mar-2013,14,03/2013
10744,23-Mar-2013,15,03/2013
10745,23-Mar-2013,16,03/2013
10746,23-Mar-2013,17,03/2013
10747,23-Mar-2013,18,03/2013
10748,23-Mar-2013,19,03/2013
10749,23-Mar-2013,20,03/2013
10750,23-Mar-2013,21,03/2013
10751,23-Mar-2013,22,03/2013
10752,23-Mar-2013,23,03/2013
10753,24-Mar-2013,0,03/2013
10754,24-Mar-2013,1,03/2013
10755,24-Mar-2013,2,03/2013
10756,24-Mar-2013,3,03/2013
10757,24-Mar-2013,4,03/2013
10758,24-Mar-2013,5,03/2013
10759,24-Mar-2013,6,03/2013
10760,24-Mar-2013,7,03/2013
10761,24-Mar-2013,8,03/2013
10762,24-Mar-2013,9,03/2013
10763,24-Mar-2013,10,03/2013
10764,24-Mar-2013,11,03/2013
10765,24-Mar-2013,12,03/2013
10766,24-Mar-2013,13,03/2013
10767,24-Mar-2013,14,03/2013
10768,24-Mar-2013,15,03/2013
10769,24-Mar-2013,16,03/2013
10770,24-Mar-2013,17,03/2013
10771,24-Mar-2013,18,03/2013
10772,24-Mar-2013,19,03/2013
10773,24-Mar-2013,20,03/2013
10774,24-Mar-2013,21,03/2013
10775,24-Mar-2013,22,03/2013
10776,24-Mar-2013,23,03/2013
10777,25-Mar-2013,0,03/2013
10778,25-Mar-2013,1,03/2013
10779,25-Mar-2013,2,03/2013
10780,25-Mar-2013,3,03/2013
10781,25-Mar-2013,4,03/2013
10782,25-Mar-2013,5,03/2013
10783,25-Mar-2013,6,03/2013
10784,25-Mar-2013,7,03/2013
10785,25-Mar-2013,8,03/2013
10786,25-Mar-2013,9,03/2013
10787,25-Mar-2013,10,03/2013
10788,25-Mar-2013,11,03/2013
10789,25-Mar-2013,12,03/2013
10790,25-Mar-2013,13,03/2013
10791,25-Mar-2013,14,03/2013
10792,25-Mar-2013,15,03/2013
10793,25-Mar-2013,16,03/2013
10794,25-Mar-2013,17,03/2013
10795,25-Mar-2013,18,03/2013
10796,25-Mar-2013,19,03/2013
10797,25-Mar-2013,20,03/2013
10798,25-Mar-2013,21,03/2013
10799,25-Mar-2013,22,03/2013
10800,25-Mar-2013,23,03/2013
10801,26-Mar-2013,0,03/2013
10802,26-Mar-2013,1,03/2013
10803,26-Mar-2013,2,03/2013
10804,26-Mar-2013,3,03/2013
10805,26-Mar-2013,4,03/2013
10806,26-Mar-2013,5,03/2013
10807,26-Mar-2013,6,03/2013
10808,26-Mar-2013,7,03/2013
10809,26-Mar-2013,8,03/2013
10810,26-Mar-2013,9,03/2013
10811,26-Mar-2013,10,03/2013
10812,26-Mar-2013,11,03/2013
10813,26-Mar-2013,12,03/2013
10814,26-Mar-2013,13,03/2013
10815,26-Mar-2013,14,03/2013
10816,26-Mar-2013,15,03/2013
10817,26-Mar-2013,16,03/2013
10818,26-Mar-2013,17,03/2013
10819,26-Mar-2013,18,03/2013
10820,26-Mar-2013,19,03/2013
10821,26-Mar-2013,20,03/2013
10822,26-Mar-2013,21,03/2013
10823,26-Mar-2013,22,03/2013
10824,26-Mar-2013,23,03/2013
10825,27-Mar-2013,0,03/2013
10826,27-Mar-2013,1,03/2013
10827,27-Mar-2013,2,03/2013
10828,27-Mar-2013,3,03/2013
10829,27-Mar-2013,4,03/2013
10830,27-Mar-2013,5,03/2013
10831,27-Mar-2013,6,03/2013
10832,27-Mar-2013,7,03/2013
10833,27-Mar-2013,8,03/2013
10834,27-Mar-2013,9,03/2013
10835,27-Mar-2013,10,03/2013
10836,27-Mar-2013,11,03/2013
10837,27-Mar-2013,12,03/2013
10838,27-Mar-2013,13,03/2013
10839,27-Mar-2013,14,03/2013
10840,27-Mar-2013,15,03/2013
10841,27-Mar-2013,16,03/2013
10842,27-Mar-2013,17,03/2013
10843,27-Mar-2013,18,03/2013
10844,27-Mar-2013,19,03/2013
10845,27-Mar-2013,20,03/2013
10846,27-Mar-2013,21,03/2013
10847,27-Mar-2013,22,03/2013
10848,27-Mar-2013,23,03/2013
10849,28-Mar-2013,0,03/2013
10850,28-Mar-2013,1,03/2013
10851,28-Mar-2013,2,03/2013
10852,28-Mar-2013,3,03/2013
10853,28-Mar-2013,4,03/2013
10854,28-Mar-2013,5,03/2013
10855,28-Mar-2013,6,03/2013
10856,28-Mar-2013,7,03/2013
10857,28-Mar-2013,8,03/2013
10858,28-Mar-2013,9,03/2013
10859,28-Mar-2013,10,03/2013
10860,28-Mar-2013,11,03/2013
10861,28-Mar-2013,12,03/2013
10862,28-Mar-2013,13,03/2013
10863,28-Mar-2013,14,03/2013
10864,28-Mar-2013,15,03/2013
10865,28-Mar-2013,16,03/2013
10866,28-Mar-2013,17,03/2013
10867,28-Mar-2013,18,03/2013
10868,28-Mar-2013,19,03/2013
10869,28-Mar-2013,20,03/2013
10870,28-Mar-2013,21,03/2013
10871,28-Mar-2013,22,03/2013
10872,28-Mar-2013,23,03/2013
10873,29-Mar-2013,0,03/2013
10874,29-Mar-2013,1,03/2013
10875,29-Mar-2013,2,03/2013
10876,29-Mar-2013,3,03/2013
10877,29-Mar-2013,4,03/2013
10878,29-Mar-2013,5,03/2013
10879,29-Mar-2013,6,03/2013
10880,29-Mar-2013,7,03/2013
10881,29-Mar-2013,8,03/2013
10882,29-Mar-2013,9,03/2013
10883,29-Mar-2013,10,03/2013
10884,29-Mar-2013,11,03/2013
10885,29-Mar-2013,12,03/2013
10886,29-Mar-2013,13,03/2013
10887,29-Mar-2013,14,03/2013
10888,29-Mar-2013,15,03/2013
10889,29-Mar-2013,16,03/2013
10890,29-Mar-2013,17,03/2013
10891,29-Mar-2013,18,03/2013
10892,29-Mar-2013,19,03/2013
10893,29-Mar-2013,20,03/2013
10894,29-Mar-2013,21,03/2013
10895,29-Mar-2013,22,03/2013
10896,29-Mar-2013,23,03/2013
10897,30-Mar-2013,0,03/2013
10898,30-Mar-2013,1,03/2013
10899,30-Mar-2013,2,03/2013
10900,30-Mar-2013,3,03/2013
10901,30-Mar-2013,4,03/2013
10902,30-Mar-2013,5,03/2013
10903,30-Mar-2013,6,03/2013
10904,30-Mar-2013,7,03/2013
10905,30-Mar-2013,8,03/2013
10906,30-Mar-2013,9,03/2013
10907,30-Mar-2013,10,03/2013
10908,30-Mar-2013,11,03/2013
10909,30-Mar-2013,12,03/2013
10910,30-Mar-2013,13,03/2013
10911,30-Mar-2013,14,03/2013
10912,30-Mar-2013,15,03/2013
10913,30-Mar-2013,16,03/2013
10914,30-Mar-2013,17,03/2013
10915,30-Mar-2013,18,03/2013
10916,30-Mar-2013,19,03/2013
10917,30-Mar-2013,20,03/2013
10918,30-Mar-2013,21,03/2013
10919,30-Mar-2013,22,03/2013
10920,30-Mar-2013,23,03/2013
10921,31-Mar-2013,0,03/2013
10922,31-Mar-2013,1,03/2013
10923,31-Mar-2013,2,03/2013
10924,31-Mar-2013,3,03/2013
10925,31-Mar-2013,4,03/2013
10926,31-Mar-2013,5,03/2013
10927,31-Mar-2013,6,03/2013
10928,31-Mar-2013,7,03/2013
10929,31-Mar-2013,8,03/2013
10930,31-Mar-2013,9,03/2013
10931,31-Mar-2013,10,03/2013
10932,31-Mar-2013,11,03/2013
10933,31-Mar-2013,12,03/2013
10934,31-Mar-2013,13,03/2013
10935,31-Mar-2013,14,03/2013
10936,31-Mar-2013,15,03/2013
10937,31-Mar-2013,16,03/2013
10938,31-Mar-2013,17,03/2013
10939,31-Mar-2013,18,03/2013
10940,31-Mar-2013,19,03/2013
10941,31-Mar-2013,20,03/2013
10942,31-Mar-2013,21,03/2013
10943,31-Mar-2013,22,03/2013
10944,31-Mar-2013,23,03/2013
10945,1-Apr-2013,0,04/2013
10946,1-Apr-2013,1,04/2013
10947,1-Apr-2013,2,04/2013
10948,1-Apr-2013,3,04/2013
10949,1-Apr-2013,4,04/2013
10950,1-Apr-2013,5,04/2013
10951,1-Apr-2013,6,04/2013
10952,1-Apr-2013,7,04/2013
10953,1-Apr-2013,8,04/2013
10954,1-Apr-2013,9,04/2013
10955,1-Apr-2013,10,04/2013
10956,1-Apr-2013,11,04/2013
10957,1-Apr-2013,12,04/2013
10958,1-Apr-2013,13,04/2013
10959,1-Apr-2013,14,04/2013
10960,1-Apr-2013,15,04/2013
10961,1-Apr-2013,16,04/2013
10962,1-Apr-2013,17,04/2013
10963,1-Apr-2013,18,04/2013
10964,1-Apr-2013,19,04/2013
10965,1-Apr-2013,20,04/2013
10966,1-Apr-2013,21,04/2013
10967,1-Apr-2013,22,04/2013
10968,1-Apr-2013,23,04/2013
10969,2-Apr-2013,0,04/2013
10970,2-Apr-2013,1,04/2013
10971,2-Apr-2013,2,04/2013
10972,2-Apr-2013,3,04/2013
10973,2-Apr-2013,4,04/2013
10974,2-Apr-2013,5,04/2013
10975,2-Apr-2013,6,04/2013
10976,2-Apr-2013,7,04/2013
10977,2-Apr-2013,8,04/2013
10978,2-Apr-2013,9,04/2013
10979,2-Apr-2013,10,04/2013
10980,2-Apr-2013,11,04/2013
10981,2-Apr-2013,12,04/2013
10982,2-Apr-2013,13,04/2013
10983,2-Apr-2013,14,04/2013
10984,2-Apr-2013,15,04/2013
10985,2-Apr-2013,16,04/2013
10986,2-Apr-2013,17,04/2013
10987,2-Apr-2013,18,04/2013
10988,2-Apr-2013,19,04/2013
10989,2-Apr-2013,20,04/2013
10990,2-Apr-2013,21,04/2013
10991,2-Apr-2013,22,04/2013
10992,2-Apr-2013,23,04/2013
10993,3-Apr-2013,0,04/2013
10994,3-Apr-2013,1,04/2013
10995,3-Apr-2013,2,04/2013
10996,3-Apr-2013,3,04/2013
10997,3-Apr-2013,4,04/2013
10998,3-Apr-2013,5,04/2013
10999,3-Apr-2013,6,04/2013
11000,3-Apr-2013,7,04/2013
11001,3-Apr-2013,8,04/2013
11002,3-Apr-2013,9,04/2013
11003,3-Apr-2013,10,04/2013
11004,3-Apr-2013,11,04/2013
11005,3-Apr-2013,12,04/2013
11006,3-Apr-2013,13,04/2013
11007,3-Apr-2013,14,04/2013
11008,3-Apr-2013,15,04/2013
11009,3-Apr-2013,16,04/2013
11010,3-Apr-2013,17,04/2013
11011,3-Apr-2013,18,04/2013
11012,3-Apr-2013,19,04/2013
11013,3-Apr-2013,20,04/2013
11014,3-Apr-2013,21,04/2013
11015,3-Apr-2013,22,04/2013
11016,3-Apr-2013,23,04/2013
11017,4-Apr-2013,0,04/2013
11018,4-Apr-2013,1,04/2013
11019,4-Apr-2013,2,04/2013
11020,4-Apr-2013,3,04/2013
11021,4-Apr-2013,4,04/2013
11022,4-Apr-2013,5,04/2013
11023,4-Apr-2013,6,04/2013
11024,4-Apr-2013,7,04/2013
11025,4-Apr-2013,8,04/2013
11026,4-Apr-2013,9,04/2013
11027,4-Apr-2013,10,04/2013
11028,4-Apr-2013,11,04/2013
11029,4-Apr-2013,12,04/2013
11030,4-Apr-2013,13,04/2013
11031,4-Apr-2013,14,04/2013
11032,4-Apr-2013,15,04/2013
11033,4-Apr-2013,16,04/2013
11034,4-Apr-2013,17,04/2013
11035,4-Apr-2013,18,04/2013
11036,4-Apr-2013,19,04/2013
11037,4-Apr-2013,20,04/2013
11038,4-Apr-2013,21,04/2013
11039,4-Apr-2013,22,04/2013
11040,4-Apr-2013,23,04/2013
11041,5-Apr-2013,0,04/2013
11042,5-Apr-2013,1,04/2013
11043,5-Apr-2013,2,04/2013
11044,5-Apr-2013,3,04/2013
11045,5-Apr-2013,4,04/2013
11046,5-Apr-2013,5,04/2013
11047,5-Apr-2013,6,04/2013
11048,5-Apr-2013,7,04/2013
11049,5-Apr-2013,8,04/2013
11050,5-Apr-2013,9,04/2013
11051,5-Apr-2013,10,04/2013
11052,5-Apr-2013,11,04/2013
11053,5-Apr-2013,12,04/2013
11054,5-Apr-2013,13,04/2013
11055,5-Apr-2013,14,04/2013
11056,5-Apr-2013,15,04/2013
11057,5-Apr-2013,16,04/2013
11058,5-Apr-2013,17,04/2013
11059,5-Apr-2013,18,04/2013
11060,5-Apr-2013,19,04/2013
11061,5-Apr-2013,20,04/2013
11062,5-Apr-2013,21,04/2013
11063,5-Apr-2013,22,04/2013
11064,5-Apr-2013,23,04/2013
11065,6-Apr-2013,0,04/2013
11066,6-Apr-2013,1,04/2013
11067,6-Apr-2013,2,04/2013
11068,6-Apr-2013,3,04/2013
11069,6-Apr-2013,4,04/2013
11070,6-Apr-2013,5,04/2013
11071,6-Apr-2013,6,04/2013
11072,6-Apr-2013,7,04/2013
11073,6-Apr-2013,8,04/2013
11074,6-Apr-2013,9,04/2013
11075,6-Apr-2013,10,04/2013
11076,6-Apr-2013,11,04/2013
11077,6-Apr-2013,12,04/2013
11078,6-Apr-2013,13,04/2013
11079,6-Apr-2013,14,04/2013
11080,6-Apr-2013,15,04/2013
11081,6-Apr-2013,16,04/2013
11082,6-Apr-2013,17,04/2013
11083,6-Apr-2013,18,04/2013
11084,6-Apr-2013,19,04/2013
11085,6-Apr-2013,20,04/2013
11086,6-Apr-2013,21,04/2013
11087,6-Apr-2013,22,04/2013
11088,6-Apr-2013,23,04/2013
11089,7-Apr-2013,0,04/2013
11090,7-Apr-2013,1,04/2013
11091,7-Apr-2013,2,04/2013
11092,7-Apr-2013,3,04/2013
11093,7-Apr-2013,4,04/2013
11094,7-Apr-2013,5,04/2013
11095,7-Apr-2013,6,04/2013
11096,7-Apr-2013,7,04/2013
11097,7-Apr-2013,8,04/2013
11098,7-Apr-2013,9,04/2013
11099,7-Apr-2013,10,04/2013
11100,7-Apr-2013,11,04/2013
11101,7-Apr-2013,12,04/2013
11102,7-Apr-2013,13,04/2013
11103,7-Apr-2013,14,04/2013
11104,7-Apr-2013,15,04/2013
11105,7-Apr-2013,16,04/2013
11106,7-Apr-2013,17,04/2013
11107,7-Apr-2013,18,04/2013
11108,7-Apr-2013,19,04/2013
11109,7-Apr-2013,20,04/2013
11110,7-Apr-2013,21,04/2013
11111,7-Apr-2013,22,04/2013
11112,7-Apr-2013,23,04/2013
11113,8-Apr-2013,0,04/2013
11114,8-Apr-2013,1,04/2013
11115,8-Apr-2013,2,04/2013
11116,8-Apr-2013,3,04/2013
11117,8-Apr-2013,4,04/2013
11118,8-Apr-2013,5,04/2013
11119,8-Apr-2013,6,04/2013
11120,8-Apr-2013,7,04/2013
11121,8-Apr-2013,8,04/2013
11122,8-Apr-2013,9,04/2013
11123,8-Apr-2013,10,04/2013
11124,8-Apr-2013,11,04/2013
11125,8-Apr-2013,12,04/2013
11126,8-Apr-2013,13,04/2013
11127,8-Apr-2013,14,04/2013
11128,8-Apr-2013,15,04/2013
11129,8-Apr-2013,16,04/2013
11130,8-Apr-2013,17,04/2013
11131,8-Apr-2013,18,04/2013
11132,8-Apr-2013,19,04/2013
11133,8-Apr-2013,20,04/2013
11134,8-Apr-2013,21,04/2013
11135,8-Apr-2013,22,04/2013
11136,8-Apr-2013,23,04/2013
11137,9-Apr-2013,0,04/2013
11138,9-Apr-2013,1,04/2013
11139,9-Apr-2013,2,04/2013
11140,9-Apr-2013,3,04/2013
11141,9-Apr-2013,4,04/2013
11142,9-Apr-2013,5,04/2013
11143,9-Apr-2013,6,04/2013
11144,9-Apr-2013,7,04/2013
11145,9-Apr-2013,8,04/2013
11146,9-Apr-2013,9,04/2013
11147,9-Apr-2013,10,04/2013
11148,9-Apr-2013,11,04/2013
11149,9-Apr-2013,12,04/2013
11150,9-Apr-2013,13,04/2013
11151,9-Apr-2013,14,04/2013
11152,9-Apr-2013,15,04/2013
11153,9-Apr-2013,16,04/2013
11154,9-Apr-2013,17,04/2013
11155,9-Apr-2013,18,04/2013
11156,9-Apr-2013,19,04/2013
11157,9-Apr-2013,20,04/2013
11158,9-Apr-2013,21,04/2013
11159,9-Apr-2013,22,04/2013
11160,9-Apr-2013,23,04/2013
11161,10-Apr-2013,0,04/2013
11162,10-Apr-2013,1,04/2013
11163,10-Apr-2013,2,04/2013
11164,10-Apr-2013,3,04/2013
11165,10-Apr-2013,4,04/2013
11166,10-Apr-2013,5,04/2013
11167,10-Apr-2013,6,04/2013
11168,10-Apr-2013,7,04/2013
11169,10-Apr-2013,8,04/2013
11170,10-Apr-2013,9,04/2013
11171,10-Apr-2013,10,04/2013
11172,10-Apr-2013,11,04/2013
11173,10-Apr-2013,12,04/2013
11174,10-Apr-2013,13,04/2013
11175,10-Apr-2013,14,04/2013
11176,10-Apr-2013,15,04/2013
11177,10-Apr-2013,16,04/2013
11178,10-Apr-2013,17,04/2013
11179,10-Apr-2013,18,04/2013
11180,10-Apr-2013,19,04/2013
11181,10-Apr-2013,20,04/2013
11182,10-Apr-2013,21,04/2013
11183,10-Apr-2013,22,04/2013
11184,10-Apr-2013,23,04/2013
11185,11-Apr-2013,0,04/2013
11186,11-Apr-2013,1,04/2013
11187,11-Apr-2013,2,04/2013
11188,11-Apr-2013,3,04/2013
11189,11-Apr-2013,4,04/2013
11190,11-Apr-2013,5,04/2013
11191,11-Apr-2013,6,04/2013
11192,11-Apr-2013,7,04/2013
11193,11-Apr-2013,8,04/2013
11194,11-Apr-2013,9,04/2013
11195,11-Apr-2013,10,04/2013
11196,11-Apr-2013,11,04/2013
11197,11-Apr-2013,12,04/2013
11198,11-Apr-2013,13,04/2013
11199,11-Apr-2013,14,04/2013
11200,11-Apr-2013,15,04/2013
11201,11-Apr-2013,16,04/2013
11202,11-Apr-2013,17,04/2013
11203,11-Apr-2013,18,04/2013
11204,11-Apr-2013,19,04/2013
11205,11-Apr-2013,20,04/2013
11206,11-Apr-2013,21,04/2013
11207,11-Apr-2013,22,04/2013
11208,11-Apr-2013,23,04/2013
11209,12-Apr-2013,0,04/2013
11210,12-Apr-2013,1,04/2013
11211,12-Apr-2013,2,04/2013
11212,12-Apr-2013,3,04/2013
11213,12-Apr-2013,4,04/2013
11214,12-Apr-2013,5,04/2013
11215,12-Apr-2013,6,04/2013
11216,12-Apr-2013,7,04/2013
11217,12-Apr-2013,8,04/2013
11218,12-Apr-2013,9,04/2013
11219,12-Apr-2013,10,04/2013
11220,12-Apr-2013,11,04/2013
11221,12-Apr-2013,12,04/2013
11222,12-Apr-2013,13,04/2013
11223,12-Apr-2013,14,04/2013
11224,12-Apr-2013,15,04/2013
11225,12-Apr-2013,16,04/2013
11226,12-Apr-2013,17,04/2013
11227,12-Apr-2013,18,04/2013
11228,12-Apr-2013,19,04/2013
11229,12-Apr-2013,20,04/2013
11230,12-Apr-2013,21,04/2013
11231,12-Apr-2013,22,04/2013
11232,12-Apr-2013,23,04/2013
11233,13-Apr-2013,0,04/2013
11234,13-Apr-2013,1,04/2013
11235,13-Apr-2013,2,04/2013
11236,13-Apr-2013,3,04/2013
11237,13-Apr-2013,4,04/2013
11238,13-Apr-2013,5,04/2013
11239,13-Apr-2013,6,04/2013
11240,13-Apr-2013,7,04/2013
11241,13-Apr-2013,8,04/2013
11242,13-Apr-2013,9,04/2013
11243,13-Apr-2013,10,04/2013
11244,13-Apr-2013,11,04/2013
11245,13-Apr-2013,12,04/2013
11246,13-Apr-2013,13,04/2013
11247,13-Apr-2013,14,04/2013
11248,13-Apr-2013,15,04/2013
11249,13-Apr-2013,16,04/2013
11250,13-Apr-2013,17,04/2013
11251,13-Apr-2013,18,04/2013
11252,13-Apr-2013,19,04/2013
11253,13-Apr-2013,20,04/2013
11254,13-Apr-2013,21,04/2013
11255,13-Apr-2013,22,04/2013
11256,13-Apr-2013,23,04/2013
11257,14-Apr-2013,0,04/2013
11258,14-Apr-2013,1,04/2013
11259,14-Apr-2013,2,04/2013
11260,14-Apr-2013,3,04/2013
11261,14-Apr-2013,4,04/2013
11262,14-Apr-2013,5,04/2013
11263,14-Apr-2013,6,04/2013
11264,14-Apr-2013,7,04/2013
11265,14-Apr-2013,8,04/2013
11266,14-Apr-2013,9,04/2013
11267,14-Apr-2013,10,04/2013
11268,14-Apr-2013,11,04/2013
11269,14-Apr-2013,12,04/2013
11270,14-Apr-2013,13,04/2013
11271,14-Apr-2013,14,04/2013
11272,14-Apr-2013,15,04/2013
11273,14-Apr-2013,16,04/2013
11274,14-Apr-2013,17,04/2013
11275,14-Apr-2013,18,04/2013
11276,14-Apr-2013,19,04/2013
11277,14-Apr-2013,20,04/2013
11278,14-Apr-2013,21,04/2013
11279,14-Apr-2013,22,04/2013
11280,14-Apr-2013,23,04/2013
11281,15-Apr-2013,0,04/2013
11282,15-Apr-2013,1,04/2013
11283,15-Apr-2013,2,04/2013
11284,15-Apr-2013,3,04/2013
11285,15-Apr-2013,4,04/2013
11286,15-Apr-2013,5,04/2013
11287,15-Apr-2013,6,04/2013
11288,15-Apr-2013,7,04/2013
11289,15-Apr-2013,8,04/2013
11290,15-Apr-2013,9,04/2013
11291,15-Apr-2013,10,04/2013
11292,15-Apr-2013,11,04/2013
11293,15-Apr-2013,12,04/2013
11294,15-Apr-2013,13,04/2013
11295,15-Apr-2013,14,04/2013
11296,15-Apr-2013,15,04/2013
11297,15-Apr-2013,16,04/2013
11298,15-Apr-2013,17,04/2013
11299,15-Apr-2013,18,04/2013
11300,15-Apr-2013,19,04/2013
11301,15-Apr-2013,20,04/2013
11302,15-Apr-2013,21,04/2013
11303,15-Apr-2013,22,04/2013
11304,15-Apr-2013,23,04/2013
11305,16-Apr-2013,0,04/2013
11306,16-Apr-2013,1,04/2013
11307,16-Apr-2013,2,04/2013
11308,16-Apr-2013,3,04/2013
11309,16-Apr-2013,4,04/2013
11310,16-Apr-2013,5,04/2013
11311,16-Apr-2013,6,04/2013
11312,16-Apr-2013,7,04/2013
11313,16-Apr-2013,8,04/2013
11314,16-Apr-2013,9,04/2013
11315,16-Apr-2013,10,04/2013
11316,16-Apr-2013,11,04/2013
11317,16-Apr-2013,12,04/2013
11318,16-Apr-2013,13,04/2013
11319,16-Apr-2013,14,04/2013
11320,16-Apr-2013,15,04/2013
11321,16-Apr-2013,16,04/2013
11322,16-Apr-2013,17,04/2013
11323,16-Apr-2013,18,04/2013
11324,16-Apr-2013,19,04/2013
11325,16-Apr-2013,20,04/2013
11326,16-Apr-2013,21,04/2013
11327,16-Apr-2013,22,04/2013
11328,16-Apr-2013,23,04/2013
11329,17-Apr-2013,0,04/2013
11330,17-Apr-2013,1,04/2013
11331,17-Apr-2013,2,04/2013
11332,17-Apr-2013,3,04/2013
11333,17-Apr-2013,4,04/2013
11334,17-Apr-2013,5,04/2013
11335,17-Apr-2013,6,04/2013
11336,17-Apr-2013,7,04/2013
11337,17-Apr-2013,8,04/2013
11338,17-Apr-2013,9,04/2013
11339,17-Apr-2013,10,04/2013
11340,17-Apr-2013,11,04/2013
11341,17-Apr-2013,12,04/2013
11342,17-Apr-2013,13,04/2013
11343,17-Apr-2013,14,04/2013
11344,17-Apr-2013,15,04/2013
11345,17-Apr-2013,16,04/2013
11346,17-Apr-2013,17,04/2013
11347,17-Apr-2013,18,04/2013
11348,17-Apr-2013,19,04/2013
11349,17-Apr-2013,20,04/2013
11350,17-Apr-2013,21,04/2013
11351,17-Apr-2013,22,04/2013
11352,17-Apr-2013,23,04/2013
11353,18-Apr-2013,0,04/2013
11354,18-Apr-2013,1,04/2013
11355,18-Apr-2013,2,04/2013
11356,18-Apr-2013,3,04/2013
11357,18-Apr-2013,4,04/2013
11358,18-Apr-2013,5,04/2013
11359,18-Apr-2013,6,04/2013
11360,18-Apr-2013,7,04/2013
11361,18-Apr-2013,8,04/2013
11362,18-Apr-2013,9,04/2013
11363,18-Apr-2013,10,04/2013
11364,18-Apr-2013,11,04/2013
11365,18-Apr-2013,12,04/2013
11366,18-Apr-2013,13,04/2013
11367,18-Apr-2013,14,04/2013
11368,18-Apr-2013,15,04/2013
11369,18-Apr-2013,16,04/2013
11370,18-Apr-2013,17,04/2013
11371,18-Apr-2013,18,04/2013
11372,18-Apr-2013,19,04/2013
11373,18-Apr-2013,20,04/2013
11374,18-Apr-2013,21,04/2013
11375,18-Apr-2013,22,04/2013
11376,18-Apr-2013,23,04/2013
11377,19-Apr-2013,0,04/2013
11378,19-Apr-2013,1,04/2013
11379,19-Apr-2013,2,04/2013
11380,19-Apr-2013,3,04/2013
11381,19-Apr-2013,4,04/2013
11382,19-Apr-2013,5,04/2013
11383,19-Apr-2013,6,04/2013
11384,19-Apr-2013,7,04/2013
11385,19-Apr-2013,8,04/2013
11386,19-Apr-2013,9,04/2013
11387,19-Apr-2013,10,04/2013
11388,19-Apr-2013,11,04/2013
11389,19-Apr-2013,12,04/2013
11390,19-Apr-2013,13,04/2013
11391,19-Apr-2013,14,04/2013
11392,19-Apr-2013,15,04/2013
11393,19-Apr-2013,16,04/2013
11394,19-Apr-2013,17,04/2013
11395,19-Apr-2013,18,04/2013
11396,19-Apr-2013,19,04/2013
11397,19-Apr-2013,20,04/2013
11398,19-Apr-2013,21,04/2013
11399,19-Apr-2013,22,04/2013
11400,19-Apr-2013,23,04/2013
11401,20-Apr-2013,0,04/2013
11402,20-Apr-2013,1,04/2013
11403,20-Apr-2013,2,04/2013
11404,20-Apr-2013,3,04/2013
11405,20-Apr-2013,4,04/2013
11406,20-Apr-2013,5,04/2013
11407,20-Apr-2013,6,04/2013
11408,20-Apr-2013,7,04/2013
11409,20-Apr-2013,8,04/2013
11410,20-Apr-2013,9,04/2013
11411,20-Apr-2013,10,04/2013
11412,20-Apr-2013,11,04/2013
11413,20-Apr-2013,12,04/2013
11414,20-Apr-2013,13,04/2013
11415,20-Apr-2013,14,04/2013
